id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
FOXG_11867	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_11920	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_12157	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_12940	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_13560	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_13597	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_13966	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_14343	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_14380	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_14572	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_14716	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_14830	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_14967	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_15051	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_15102	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_15158	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_15189	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_15572	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_15823	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_16468	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_16735	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_16966	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17033	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17361	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17465	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17512	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17527	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17571	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_17825	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_18088	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_18284	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_18800	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_18894	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_18895	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_19350	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_19791	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_20341	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_20388	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_20624	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_20823	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_20896	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_20902	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_21793	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_21845	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_22430	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_22556	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_22720	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_22934	0,308764696	0	0,617529393	Inf	Inf	0,626355173	1
FOXG_01254	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_01384	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02551	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02578	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02595	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02636	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02718	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02774	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02844	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_02972	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_03207	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_03448	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_03546	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_03773	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_03784	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_03890	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04334	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04468	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04548	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04551	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04628	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04714	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04748	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_04942	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_05223	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_05240	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_05624	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_05754	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_05816	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06474	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06593	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06612	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06716	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06736	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06787	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06892	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06947	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_06975	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_07065	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_07141	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_07288	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_07348	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_07398	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_07610	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08376	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08717	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08731	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08797	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08895	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08914	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_08934	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09017	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09217	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09299	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09360	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09674	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09705	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09715	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_09963	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10106	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10334	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10378	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10583	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10666	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10721	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10744	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10761	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10769	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10932	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10939	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_10986	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11238	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11733	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11744	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11756	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11763	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11789	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11800	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11872	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11937	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_11994	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12028	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12037	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12068	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12284	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12472	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12491	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12492	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12511	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12530	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12549	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12574	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12941	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12964	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_12982	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13004	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13026	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13100	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13180	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13216	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13289	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13399	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13433	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13493	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13510	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13550	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13586	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_13974	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14054	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14070	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14111	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14192	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14411	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14486	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14540	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14741	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14780	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_14952	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15018	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15109	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15203	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15252	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15312	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15399	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15585	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15705	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15791	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15792	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15818	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_15892	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16004	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16040	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16057	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16072	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16086	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16129	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16778	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16820	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_16996	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17015	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17227	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17230	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17302	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17319	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17345	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17478	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17489	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17522	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17587	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17623	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17712	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_17869	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18178	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18202	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18330	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18422	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18429	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18517	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18680	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_18979	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19096	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19097	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19149	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19282	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19349	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19362	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19379	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19428	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19564	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19609	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19742	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19831	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19863	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_19948	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20099	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20114	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20198	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20264	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20336	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20448	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20599	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20727	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20827	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20830	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20885	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20901	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20955	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_20980	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21055	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21215	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21219	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21398	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21412	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21464	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21720	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21783	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21848	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_21911	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22026	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22112	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22136	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22159	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22180	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22201	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22243	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22244	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22267	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22371	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22496	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22559	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22675	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22682	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22729	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_22821	0,154382348	0	0,308764696	Inf	Inf	0,906613703	1
FOXG_00451	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_00890	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_00927	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_01506	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_01592	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02391	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02479	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02533	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02549	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02559	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02580	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02589	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02596	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02646	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02688	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02796	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02816	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02821	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_02919	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_03285	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_03893	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_03985	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04516	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04614	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04623	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04641	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04645	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04713	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04719	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04733	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04750	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_04917	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05201	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05350	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05545	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05576	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05758	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05863	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_05931	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06227	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06362	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06484	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06493	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06503	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06538	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06550	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06583	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06743	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06749	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06754	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06807	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06809	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06827	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_06977	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07113	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07158	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07270	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07286	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07342	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07419	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07435	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07460	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07528	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_07570	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_08286	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_08462	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_08566	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_08794	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_08909	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_09015	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_09576	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_09620	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_09642	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_09657	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_10103	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_10686	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_10691	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_10718	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_10863	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_11099	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_11636	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_11832	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_11933	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12029	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12066	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12126	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12470	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12473	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12480	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12600	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12786	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_12972	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13001	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13020	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13105	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13132	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13184	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13287	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13319	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13432	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13442	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_13895	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_14020	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_14056	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
FOXG_14062	0,212431161	0	0,424862322	Inf	Inf	0,907605377	1
